signal_id,symbol,direction,entry_price,stop_loss,tp1,tp2,confluences,created_at,status,outcome,hit_price,closed_at
2026-04-20T13:50:32.264206,BMNU,LONG,2.17,37.5,-40067.00,0.2692,"CVD_BEAR (27%);BLOCK_SELL_IMBAL (-2);SPREAD_PENALTY (0.46%);ASK_LIFT;HIGH_VOL (157,782)",OPEN
2026-04-20T13:52:00.409968,ARIS,LONG,20.36,39.0,146.00,1.0000,"CVD_BULL (100%)",OPEN
2026-04-20T13:53:16.305802,BMNR,LONG,22.07,37.5,-4554.00,0.4699,"SPREAD_PENALTY (0.14%);ASK_LIFT;HIGH_VOL (102,356)",OPEN
2026-04-20T13:53:24.760001,AMDL,SHORT,22.78,35.7,-1099.00,0.2851,"CVD_BEAR (29%);ASK_LIFT",OPEN
2026-04-20T13:54:42.153217,ACHR,LONG,5.98,48.9,2482.00,0.7112,"CVD_BULL (71%);SPREAD_PENALTY (0.17%);ASK_LIFT",OPEN
2026-04-20T13:54:42.752154,BITO,LONG,10.30,54.2,960.00,0.6579,"CVD_BULL (66%);ASK_LIFT",OPEN
2026-04-20T13:54:43.486375,AAPL,LONG,273.47,37.5,-9652.00,0.4646,"SPREAD_PENALTY (0.55%);ASK_LIFT;HIGH_VOL (183,537)",OPEN
2026-04-20T13:54:44.172973,BTG,SHORT,4.95,58.4,-35707.00,0.1067,"CVD_BEAR (11%);BLOCK_SELL_IMBAL (-2);SPREAD_PENALTY (0.20%);BID_HIT",OPEN
2026-04-20T13:54:45.482424,BB,LONG,5.17,47.0,4717.00,0.6133,"CVD_BULL (61%);SPREAD_PENALTY (0.19%);ASK_LIFT",OPEN
2026-04-20T13:54:46.566558,ATAI,SHORT,5.20,37.5,-1920.00,0.4922,"SPREAD_PENALTY (0.19%);BID_HIT;HIGH_VOL (223,723)",OPEN
2026-04-20T13:54:47.894616,AGX,LONG,580.22,39.0,2.00,1.0000,"CVD_BULL (100%)",OPEN
2026-04-20T13:55:02.560251,ARX,SHORT,14.55,39.0,-2.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T13:56:11.127555,BMNU,LONG,2.14,37.5,-51671.00,0.2416,"CVD_BEAR (24%);BLOCK_SELL_IMBAL (-2);SPREAD_PENALTY (0.47%);ASK_LIFT;HIGH_VOL (183,875)",OPEN
2026-04-20T13:56:12.827353,ARCO,LONG,9.64,38.1,422.00,1.0000,"CVD_BULL (100%);SPREAD_PENALTY (0.31%);ASK_LIFT",OPEN
2026-04-20T13:58:27.917616,BMNR,LONG,22.19,37.5,-4960.00,0.4687,"ASK_LIFT;HIGH_VOL (107,519)",OPEN
2026-04-20T14:00:46.020766,BITO,LONG,10.33,54.2,5660.00,0.8656,"CVD_BULL (87%);ASK_LIFT",OPEN
2026-04-20T14:00:47.097600,AAPL,LONG,273.93,37.5,-13077.00,0.4610,"ASK_LIFT;HIGH_VOL (228,220)",OPEN
2026-04-20T14:00:48.497277,AGX,SHORT,577.56,39.0,-19.00,0.2121,"CVD_BEAR (21%)",OPEN
2026-04-20T14:01:59.436319,SPY,LONG,709.44,37.5,-624.00,0.4963,"ASK_LIFT;HIGH_VOL (101,771)",OPEN
2026-04-20T14:02:00.210776,BMNU,SHORT,2.14,53.5,-51671.00,0.2416,"CVD_BEAR (24%);BLOCK_SELL_IMBAL (-2);SPREAD_PENALTY (0.47%);BID_HIT;HIGH_VOL (184,180)",OPEN
2026-04-20T14:02:02.160380,ATAI,LONG,5.26,37.5,-1375.00,0.4947,"SPREAD_PENALTY (0.19%);ASK_LIFT;HIGH_VOL (249,991)",OPEN
2026-04-20T14:03:14.315436,IWM,LONG,276.00,37.5,8773.00,0.5524,"ASK_LIFT;HIGH_VOL (100,822)",OPEN
2026-04-20T14:03:15.410333,BMNG,SHORT,1.49,37.5,-11604.00,0.3145,"CVD_BEAR (31%);SPREAD_PENALTY (0.67%);BID_HIT;HIGH_VOL (110,578)",OPEN
2026-04-20T14:04:29.479369,BMNR,LONG,22.20,37.5,-4212.00,0.4747,"ASK_LIFT;HIGH_VOL (112,230)",OPEN
2026-04-20T14:06:52.375718,BITO,LONG,10.33,69.2,14356.00,0.8176,"CVD_BULL (82%);ASK_LIFT;HIGH_VOL (203,408)",OPEN
2026-04-20T14:06:52.996160,AAPL,LONG,274.12,37.5,-17741.00,0.4550,"ASK_LIFT;HIGH_VOL (269,230)",OPEN
2026-04-20T14:06:54.194884,AGX,SHORT,577.56,39.0,-19.00,0.2121,"CVD_BEAR (21%)",OPEN
2026-04-20T14:08:02.346660,SPY,LONG,709.38,37.5,-1876.00,0.4906,"ASK_LIFT;HIGH_VOL (122,456)",OPEN
2026-04-20T14:08:03.108360,BMNU,LONG,2.17,37.5,-25571.00,0.3986,"CVD_BEAR (40%);BLOCK_SELL_IMBAL (-2);SPREAD_PENALTY (0.46%);ASK_LIFT;HIGH_VOL (254,347)",OPEN
2026-04-20T14:08:04.147365,ATAI,LONG,5.32,37.5,-374.00,0.4987,"SPREAD_PENALTY (0.19%);ASK_LIFT;HIGH_VOL (286,356)",OPEN
2026-04-20T14:08:05.512144,ARX,SHORT,14.57,40.9,-219.00,0.0706,"CVD_BEAR (7%);SPREAD_PENALTY (0.27%);BID_HIT",OPEN
2026-04-20T14:09:16.498390,IWM,LONG,276.05,37.5,9976.00,0.5539,"ASK_LIFT;HIGH_VOL (111,270)",OPEN
2026-04-20T14:09:18.225879,BMNG,LONG,1.48,37.5,-15279.00,0.2989,"CVD_BEAR (30%);SPREAD_PENALTY (0.68%);ASK_LIFT;HIGH_VOL (202,052)",OPEN
2026-04-20T14:10:38.908809,BMNR,LONG,22.18,37.5,-1012.00,0.4946,"ASK_LIFT;HIGH_VOL (128,125)",OPEN
2026-04-20T14:10:59.356170,BAC,SHORT,53.62,37.6,-1804.00,0.3052,"CVD_BEAR (31%);ASK_LIFT",OPEN
2026-04-20T14:12:02.040435,BITO,LONG,10.31,69.2,10756.00,0.6691,"CVD_BULL (67%);ASK_LIFT;HIGH_VOL (253,787)",OPEN
2026-04-20T14:12:02.907618,AAPL,LONG,273.72,37.5,-26157.00,0.4432,"ASK_LIFT;HIGH_VOL (312,218)",OPEN
2026-04-20T14:12:04.350704,ASTS,LONG,78.53,37.5,-3001.00,0.4883,"SPREAD_PENALTY (2.04%);ASK_LIFT;HIGH_VOL (168,307)",OPEN
2026-04-20T14:12:06.099986,AGX,SHORT,577.56,39.0,-19.00,0.2121,"CVD_BEAR (21%)",OPEN
2026-04-20T14:13:25.468084,SPY,LONG,709.25,37.5,-3097.00,0.4863,"ASK_LIFT;HIGH_VOL (141,685)",OPEN
2026-04-20T14:13:26.846100,BMNU,SHORT,2.15,59.7,-41657.00,0.3786,"CVD_BEAR (38%);BLOCK_SELL_IMBAL (-3);SPREAD_PENALTY (0.46%);BID_HIT;HIGH_VOL (336,524)",OPEN
2026-04-20T14:13:28.027760,ATAI,LONG,5.19,37.5,-2150.00,0.4932,"SPREAD_PENALTY (0.19%);ASK_LIFT;HIGH_VOL (306,092)",OPEN
2026-04-20T14:13:29.172534,ARX,SHORT,14.57,40.9,-219.00,0.0706,"CVD_BEAR (7%);SPREAD_PENALTY (0.27%);BID_HIT",OPEN
2026-04-20T14:13:30.240834,BTG,LONG,5.07,52.7,8134.00,0.8427,"CVD_BULL (84%);BLOCK_BUY_IMBAL (+1);SPREAD_PENALTY (0.20%);ASK_LIFT",OPEN
2026-04-20T14:14:43.088642,IWM,LONG,276.34,37.5,13450.00,0.5665,"ASK_LIFT;HIGH_VOL (121,897)",OPEN
2026-04-20T14:14:45.221828,BMNG,LONG,1.49,37.5,-7879.00,0.4179,"SPREAD_PENALTY (0.67%);ASK_LIFT;HIGH_VOL (296,955)",OPEN
2026-04-20T14:15:05.095180,ASO,LONG,56.96,39.0,210.00,0.6136,"CVD_BULL (61%)",OPEN
2026-04-20T14:17:00.188662,BMNR,LONG,22.18,37.5,-164.00,0.4992,"ASK_LIFT;HIGH_VOL (140,088)",OPEN
2026-04-20T14:17:02.066693,BITO,LONG,10.31,37.5,6062.00,0.5730,"ASK_LIFT;HIGH_VOL (305,721)",OPEN
2026-04-20T14:17:03.881506,AAPL,LONG,273.85,37.5,-36825.00,0.4279,"BLOCK_SELL_IMBAL (-1);ASK_LIFT;HIGH_VOL (343,084)",OPEN
2026-04-20T14:17:07.185882,BAC,SHORT,53.62,37.6,-1248.00,0.3900,"CVD_BEAR (39%);ASK_LIFT",OPEN
2026-04-20T14:18:28.789464,SPY,LONG,708.90,37.5,-2391.00,0.4900,"ASK_LIFT;HIGH_VOL (148,978)",OPEN
